pinyin,label
tianshou,0
jiangniu,1
luchao,0
gankun,1
shoudi,1
liangyi,0
yique,0
binghai,1
yaxuan,1
rongtao,0
tongzhen,0
zhangduo,0
shoujiang,0
moqian,1
rumo,1
yonglian,0
dongmin,0
shuze,1
shanchen,1
jitai,1
duoyao,0
aifan,1
meibing,0
lanshu,0
suting,0
yongyan,0
taihan,0
shizhe,0
changjing,1
manru,1
zhangya,0
jiangjie,0
zufeng,0
runduo,0
zixue,1
duluan,0
qiajing,1
ozhi,0
taimin,0
chenhu,0
qianya,1
famin,1
manmei,1
zhanduo,0
peipou,0
runpeng,0
leshan,0
mieyi,1
xianxiang,0
jialun,0
hanlu,0
tuoxing,0
miaotian,1
ruotian,1
niancha,0
diejue,1
boce,0
honglu,1
xuanqin,1
ziquan,1
guien,0
baoshen,0
juexi,0
tingxia,1
caifang,1
qiuhua,0
hufeng,0
jieliang,0
anzhi,1
jiehe,0
wenpei,1
meng,0
penghan,0
daoya,1
aojun,1
sinuo,0
fuyou,0
caiqiong,1
jiezhu,1
runchen,0
molan,0
bincan,0
mingjuan,1
yongshen,0
guirui,0
sun,0
shilong,0
chunyan,0
shoujia,0
binlin,0
qin,1
juanxiang,1
panshi,0
siliu,0
wenlei,1
qiuru,0
xunzao,0
changxuan,0
zufu,0
yuli,1
wanchen,0
jingling,0
wenlian,0
tongping,0
beihua,1
yatu,1
wenjun,1
zhushi,1
dengqi,1
lianghua,0
wenqin,0
cenfeng,1
chengyan,0
xianmu,0
peijuan,1
langting,1
zhangfa,0
jinmo,1
huacui,0
feihui,0
zanyun,0
dingzu,0
bibo,0
ruixiu,1
luoru,1
piyan,1
chenqian,0
xiru,1
panxin,0
pusen,1
qinni,1
derun,0
leifeng,1
xiaohuang,0
bingyang,1
manli,0
renqiang,1
qinlan,1
ruiran,0
zhoude,0
nuozi,0
songlin,0
dingque,1
beiyang,1
bixuan,0
suxin,0
mengchao,0
nuoru,0
huangbei,1
zhuoman,1
erliu,0
yunsha,0
gongming,0
qingyang,0
shiwan,0
xiulang,0
ranran,0
wandi,1
qiugen,0
leshun,0
nanbang,0
taichan,0
shaxi,1
shangzhao,0
ruzhe,0
jiamu,1
manzhen,1
tanjing,0
yele,0
tingbo,0
baofu,0
yuangen,0
yide,0
yahe,0
rushi,1
guishan,0
wenjiong,0
tongqian,1
jinliao,1
yican,1
moyin,0
dengge,0
jiatuo,0
zaifan,0
junbing,0
gubao,0
pingrui,1
lingsha,1
genxuan,0
yuqiu,0
caiyu,0
guimiao,1
jiaoquan,1
yunzhan,1
feila,0
guanzhi,0
cihang,0
fengru,1
daicheng,1
shengpo,1
xuanyu,0
rongli,0
teyan,0
chenxiang,1
suihe,1
jianguo,1
jiesha,1
deming,1
tongguan,1
cizhen,0
lanxin,0
daozhu,0
aishui,0
jianpeng,1
guolie,0
tailian,1
liangrang,1
longhao,0
yulong,1
temiao,0
xiqiang,1
huangqing,1
xurui,1
xiaye,1
lingshao,0
yubao,0
huanxiang,1
shezhuo,0
tongrui,0
xujian,0
wansi,1
rongguang,1
ruifa,1
zhenji,1
yunlan,1
xiaomang,0
kejia,0
binghui,1
yubing,1
xiekui,1
nie,0
yepei,0
yinglin,1
qidiao,0
changyong,0
diancun,0
xiaoyao,0
chunbiao,0
gongdui,0
huiou,1
huaiyi,1
yinglei,1
xuewan,1
chuqin,0
yebao,0
enzhuo,0
qiling,1
limin,1
nanqi,1
dianda,0
xintiao,1
xiangao,1
liancun,0
tiaoyang,0
kuanggui,1
shunyao,0
longjue,0
yangche,1
wenfan,1
yinrui,0
pengmin,0
menghua,0
qianming,1
puli,0
jizhang,1
rijing,0
tangtian,0
aibu,1
jiacheng,1
qingding,1
cuiyin,1
wulei,1
haikun,0
xuanren,1
tingjun,0
geili,0
qiru,1
dianbo,0
jiuhua,0
peizai,0
zhoukun,0
xiachun,0
ruisong,1
qubao,1
liangming,0
minyin,1
yongsi,0
renzhong,0
bixing,1
bohang,0
gaoshu,1
taiguang,0
jingning,0
dayou,1
danmo,1
minyan,0
liyao,0
qiuxian,1
maoyuan,0
jianfen,1
meiqin,1
yanmin,1
zhenxi,1
changchen,1
rupei,1
lesheng,0
zexue,0
mengmin,1
juejun,1
pixiu,0
suzhi,1
aicheng,0
luanle,0
hanying,1
wenjiu,1
shuqin,1
meirong,0
shangrong,0
peiqi,1
tianer,0
huanghui,0
keming,1
xixin,0
gaoshui,0
junkang,0
leichi,1
shunlin,0
chuanming,0
nanyin,0
chenmiao,0
jianghong,1
nvli,0
moubei,1
yanwang,0
ketou,1
pinsheng,0
ganlong,0
yangjia,0
xianning,1
yuexi,1
laya,1
wanqu,0
zeshang,0
guosen,0
lemei,1
hunli,0
linlian,0
yuanhuan,0
jiansi,1
baiduan,0
dihong,0
xunye,0
fuda,1
nizhi,1
tianyao,0
qiande,0
zeao,0
zhuomin,0
lingguan,1
yingrong,0
qianda,0
ruiting,1
danru,0
jinxian,1
changke,1
kerui,0
guansen,0
xiangyue,1
meiye,1
guangzhen,1
minying,1
bobu,0
jingrun,0
chenyuan,0
yeqing,0
jiazhao,0
yiheng,1
tingjia,1
haijian,0
youbiao,0
youtong,1
liaobu,0
liaode,0
xinfeng,0
sangba,1
cexing,0
shulong,1
dinghan,0
manfei,1
zejiang,0
shouqiong,0
shanxiu,1
qiuhong,0
chengkun,1
yintie,0
buchuan,0
leikai,0
zhedong,0
tantan,0
peijiao,1
di,0
chuzao,0
caixing,1
wanggao,0
yuanlong,0
jiguan,0
lunming,0
zhouyao,1
liangmo,0
tongfan,1
zixiu,1
wanqiu,1
yantang,0
cui,1
lianzhu,1
xingcheng,1
yongqiao,0
wuliao,0
puchan,1
nuofen,0
zhenzhu,0
xuanli,0
piaojiao,1
kuangle,0
chumeng,1
dingfeng,0
tigan,0
kaida,0
mengming,0
lurui,0
songxuan,0
cuiru,0
qiongming,1
chenlin,0
yabei,1
yuandeng,0
duchun,0
juedie,1
xinduo,1
wan,0
qixuan,1
ningdong,0
zhaoxin,1
kuozuo,0
lvehao,0
qingchen,0
moyan,1
ningwen,0
huaijuan,0
fajiong,0
xiangchang,1
dinghe,0
lanfen,1
wenren,0
baiyou,0
zhuxin,1
qiaoxuan,1
chijuan,1
likuang,0
zepeng,1
ziji,1
chutao,0
biyi,0
yixi,0
genshu,0
wangjia,1
xuqi,1
baoqing,0
jiduo,1
wanzhe,1
huoying,1
jingsun,0
haocen,0
yutu,0
funing,0
daoqing,0
guandu,1
dulong,0
conger,0
zeye,0
zhengjia,1
nianjie,1
zuoran,0
xiuyang,0
bufan,1
jingtan,0
junjia,1
chuileng,0
jinbu,0
shuoshuo,1
piaolei,1
bifa,0
lexi,0
lufan,1
guiti,0
qiyuan,1
yuanjiu,0
kaiyi,0
yongchun,0
xiangxiu,0
hualu,0
bumei,0
lifen,0
miaolei,0
zhaishi,1
ningru,1
xinning,1
haisheng,0
suhan,1
hebin,0
yuelang,0
longsui,0
fenlan,1
yunfu,1
beihong,0
shangyong,0
zhencong,0
yanchen,1
wenshuai,0
chenxi,0
mengpen,0
zushui,0
duoqiao,1
beier,1
hongzao,0
sihao,1
puxiong,0
hualian,1
xiaoqiao,0
bingya,0
xinen,0
xiaoran,0
sijiao,0
tehan,0
zhumian,1
qiuzhi,0
jianhuan,0
yunqiao,1
shilu,1
zhongjian,0
chongmin,0
youhua,0
qiangxia,1
chuchun,1
fengcheng,0
shunyou,1
lianhuan,0
kuahan,0
xiaolei,1
juejiu,0
liuhong,1
changqi,1
houxia,1
rongliang,0
hanyao,1
zhouyin,1
peinan,1
huiyuan,0
eshu,1
changyue,0
guihan,1
youren,0
wenlu,0
hekang,0
xingsheng,1
chunjiao,1
yunruo,1
zichou,0
miaoqi,0
youzhu,1
bangli,1
yingqie,1
mankun,0
xueyin,1
aiding,0
zongyou,0
shifei,1
ruguo,0
ganque,1
qikai,0
gangquan,0
jingjing,0
keran,1
boyi,0
dahan,1
xinlian,1
ningshi,0
bubao,0
xuanmu,0
enai,1
bayue,0
huanxu,1
tuoxuan,0
zeju,0
meiyu,0
wenke,0
dingxiang,1
dangni,0
eyao,0
chaoyan,0
junning,0
hongmo,0
yaogui,0
rouwu,0
kuiyan,1
tainuo,0
xingbi,0
quanbang,0
xianping,1
yingzhong,1
juening,0
linpeng,0
yizhuan,0
ruimin,0
jiaochang,0
jiangliu,0
linxia,0
haoshuo,0
tingzhao,0
langran,1
nianqiu,1
panfeng,0
yubie,0
nuofei,1
zhaotian,0
yunyu,0
bingchong,0
jinyuan,0
censhuo,0
qieshu,1
erlun,0
aizhen,1
chali,0
jinliang,1
qimi,1
guanjun,0
niduo,0
ami,0
zhaochun,1
meiqing,1
yetao,0
shukai,0
zisou,0
hewen,1
mandong,1
yimeng,1
xilu,0
yongfen,1
peilan,0
haodeng,0
jile,0
shichan,0
manyin,0
shengying,1
chinan,1
yafeng,0
miansun,0
xiongcai,0
xilan,0
shuaihong,0
fangni,1
qinggeng,0
jingshen,0
meiqiang,1
jiaonuo,1
linqiong,1
ci,1
wensi,0
guru,1
lanzhao,0
zikui,0
qiwan,0
jielang,0
yueyu,1
zebing,1
nanfeng,0
zhulin,1
lerui,0
xingji,0
qiongshi,1
zhuxu,0
zhenan,0
jiangxiu,1
qiaolu,1
yunhui,1
shuangyi,0
juyan,1
xiongfang,0
chaochen,1
hongsen,0
huanqing,0
jiaqian,1
guangyin,1
pixin,1
kaiyi,1
sihong,1
taoyan,1
chexiang,0
siping,0
yuanqiu,0
ningqin,1
ruoju,1
minda,0
xianyun,0
shumeng,1
luwan,0
chenzhu,0
qingxue,1
shaozuan,0
rilang,0
babiao,0
diaoran,1
ruitai,0
shenghe,0
yanzi,0
qinghai,0
yuetai,0
xiaotan,0
yunshui,0
jianqin,1
jionghua,0
zuodang,0
enci,0
qiongge,0
huangcen,1
xufan,1
chunfang,1
lianggong,0
ouman,1
qilan,0
xuanli,1
chuanmeng,0
juepu,1
tongxuan,1
chouchou,0
haimin,1
yuewu,0
zhangyu,1
yiliang,1
leihe,1
yuanjing,0
zhengu,1
qingwei,1
zhoubei,1
yacen,1
yuanming,1
xiangxia,1
shuran,0
qinjin,0
lanzhong,0
kanglian,0
cenfu,1
zhongmao,0
ejia,1
caiyuan,1
dingxue,0
tianle,1
gongchu,0
aidi,1
lunxi,0
henghua,0
yaoge,0
zhongkang,0
mengao,0
junyou,0
zhifa,0
gengxiao,0
tingshao,0
xibin,0
dingcai,1
zhongjin,0
lihua,1
manning,0
kuaiyi,1
ranxin,1
zidu,0
yanrong,0
qingxing,0
liangyong,0
junjie,1
wen,1
xiuju,0
nvyong,1
fansui,1
fomei,0
geting,1
xuetian,1
chuicai,0
maitian,0
xupei,1
anduo,0
mengmei,1
yanji,1
enmei,1
xiubei,0
yingzhe,0
haizhi,1
dahan,0
bichen,1
weiwang,0
huanjun,0
xuehua,0
longji,1
yemei,1
minhan,0
jiasong,0
hongqing,0
ranghua,0
cengxing,1
baowan,1
xiaji,1
dengyou,0
dating,1
jiashuang,1
kangchang,0
boen,0
yingmao,1
chuwang,0
delai,0
yangwan,1
jiqi,1
youxin,1
caibin,0
shanglian,1
renheng,1
yaoyou,0
zuze,0
zaijie,0
nuoqiu,1
yingshun,1
hongjun,1
xizhao,1
honghai,0
xuexi,0
linkun,0
huaqiang,0
yuanhe,0
xuanbei,0
binyin,0
suning,1
yingwan,0
zhiping,1
quanzhong,1
diefan,0
liangliang,1
qiaozheng,0
yanren,0
dongping,0
fangqun,1
qianshuo,0
xianchen,1
junqiao,1
zhuojin,0
yingqian,0
xuanzhao,0
xulan,0
gaiju,0
zhaoke,1
chicheng,0
bopi,1
caibi,1
aiqing,0
anyuan,0
huanshun,0
yanlian,0
liezao,0
meipiao,1
heqiao,0
tengpeng,0
wenqi,1
cengan,0
cengong,1
rongfeng,0
wenran,1
panan,0
jiner,1
ranhao,0
ruizheng,0
xiaxue,1
hangyan,0
erxiao,1
zongyi,0
miaozhen,1
maohuai,0
hongran,0
huangni,1
guoshi,0
leimin,1
caiying,0
rukang,1
xiwei,0
xiajin,1
xinzhen,0
qiongni,1
dizhou,0
yingzai,1
chenxu,1
gemeng,0
hengqian,0
mayue,1
yunhang,0
qianli,0
zhengnong,0
junxiang,0
lufang,0
guanfu,0
zexiang,0
anxian,1
donglu,1
xingwen,0
aixi,0
shanai,0
dengqian,0
yanmo,1
lingjin,1
zhennuo,1
yunchi,0
tengjing,1
huaisheng,0
liyou,0
yuezhan,1
xiaozhong,0
pinrun,0
yaojin,0
bijue,1
erlin,1
yilian,1
zhaoguo,0
kuimi,0
xiangban,0
junling,1
yigang,0
jiuyin,1
ruiwang,0
hanlei,1
ziao,1
poqiao,0
xianchang,1
shance,0
lujun,0
da,1
xueman,0
yimeng,0
jueqi,1
tangding,0
yuchai,1
yeqiong,1
mate,0
junxiao,0
deqiao,0
xuekun,1
quangao,0
linjuan,1
chengjin,1
caoyue,1
zimei,0
chuanguan,0
lingze,0
minchan,0
haosi,1
tiejun,0
xiayan,1
aizheng,0
guanchui,0
qingji,1
xinai,0
shaozheng,0
jiaomin,0
qianmo,1
dianhao,0
querong,1
xunpu,1
douxin,0
aoling,1
bolan,0
chunqi,1
feiyi,1
yanger,0
miaonv,1
kunjia,0
keshu,0
lantan,0
qietan,1
shuhe,1
changting,0
junchi,0
qingzhao,0
youqiu,1
yueqiu,1
xugu,0
yujiang,1
zizun,0
lanru,1
fengfen,1
guanzhu,0
lingqin,0
gening,1
changqiu,1
xuyang,0
chifu,0
qiongrong,0
yayuan,0
jiaxu,1
nianzhu,0
liduan,1
shunfei,0
shangxiang,1
xiushan,0
enchang,0
xupin,1
yaqun,0
jiaan,1
tamin,0
zhaodi,1
yanglin,1
cuixuan,0
daojiang,0
xingzhi,0
manxu,0
yuanjuan,1
airu,1
peilei,0
wanchang,1
chunrun,0
yunlv,1
siduo,0
naixuan,0
yanpu,0
guiliao,0
yuguo,1
tiansen,0
shanjing,1
zerui,0
tengyong,0
nuochun,1
yongzeng,0
pinda,0
jinkan,0
zaozheng,1
tongding,0
luozhen,0
changyi,0
qiongxin,1
banv,1
gerong,0
qiquan,0
junwu,0
zengwei,0
renche,0
yunqin,1
tianhe,0
jiaying,1
zhenci,1
guohu,0
wuxi,0
qiongci,1
ruomiao,0
fulian,0
qiaqia,0
fanle,0
zhankang,0
yucui,1
xuanmeng,1
lidi,0
mengjiao,0
shuaixuan,0
qiehai,0
tanhao,0
qiangyu,0
cancen,0
nangeng,0
qirou,1
feiling,0
daoyan,0
pengba,0
chenyun,0
bainao,0
huangquan,0
jianmo,0
yayan,1
yawu,0
fansong,0
ying,0
daida,0
weiding,1
huanzhen,0
jilin,0
xiaoyun,0
lunan,1
rongqiao,0
mijia,0
dingyi,1
lesong,1
kunxiao,0
enshen,0
guangmiao,1
wanhuan,1
guihang,0
naonao,0
meilu,1
chengqing,0
xiongfei,0
kangyu,0
shuole,0
ningli,0
haokuang,0
meidan,1
zige,1
zhanxiang,1
jilai,0
yai,0
xiyong,1
dongxun,0
songchen,1
diaoran,0
kuangyan,1
tongmeng,0
xiuhe,0
xianzhong,0
canxi,0
shenling,1
shunchi,0
chengya,0
xiaoyou,1
hantian,1
shiju,1
kuojin,0
youjue,1
simo,1
ruojin,1
dingzhu,0
congshu,1
shuangni,1
wenming,1
yuehua,1
quanmin,0
chuidu,0
qiaozhi,1
shunxiao,1
wangding,0
hengyue,0
manmian,1
zhengpan,0
yingban,1
hanren,0
mingzhong,1
tonglei,1
shaojing,0
zhongmiao,0
bingxing,0
mizhi,1
jingbei,0
wushuang,1
chunhao,0
wanghui,0
zetan,0
pannuo,0
shigan,0
manyuan,1
cuiqin,0
duoer,0
jiani,1
juemin,0
lvxi,0
xujin,0
shupu,0
eryi,1
jiaxian,0
taobi,0
pang,0
ruimo,0
linchuan,1
gebang,0
jibei,0
ningmeng,1
yejie,1
jixie,0
shunbin,0
huazhu,1
baruo,1
manfeng,1
duoqi,0
gandi,0
wangzi,1
rongge,1
shuchen,0
yunze,1
chenge,1
lvdong,0
yuanzhou,0
chunxu,0
xinuo,0
hongjie,0
zhaohuan,1
xianning,0
fangqiong,1
sijue,1
chengshu,1
pengxu,0
penghai,0
tixin,0
yingkuan,0
xuejun,0
linuo,0
guilong,0
xiahui,0
chuanshi,0
ligong,0
yutu,1
mimi,1
fangting,1
shiyun,1
shucan,1
tongyou,0
xin,0
hanteng,0
wangshuai,0
jingsha,0
leimeng,1
jiazhen,0
enqiao,1
tenghan,0
fu,0
rongchuan,0
tongshan,0
chenya,0
yuantuo,0
nongqi,1
hualu,1
aiqi,1
baocan,0
danyao,1
lurou,1
dulang,0
jiehua,1
lanmiao,1
aixia,1
caice,0
liangyue,0
xuanqiao,1
guanda,0
chunlu,1
liulai,0
haibo,0
jiasui,1
lixin,0
xiangjue,1
fanghui,1
kujian,0
langjia,0
jimiao,0
nongxiu,0
zhichao,0
huamin,0
tianqing,1
baixuan,0
qitun,0
huosui,1
qiukun,0
qianmeng,1
longlei,0
yongzhuo,0
jinen,1
yezhen,1
musheng,0
xiangbao,1
shuairan,1
caining,1
kuanglong,0
lici,1
quanqing,1
shadai,1
xiaocui,0
niegen,0
longdou,0
sanjiong,0
manjia,0
ludi,1
zhulai,1
yangfan,0
shusu,1
binzhu,0
manying,0
qiuquan,1
anning,0
sude,0
jiedi,0
cengzhong,0
sanfang,1
beifei,1
eduo,1
nanyin,1
ruiyou,0
lingjing,1
fangman,0
gaomeng,0
ruizhao,0
guifei,1
ranglan,0
mushu,1
xiaoyun,1
rutan,1
qiandui,0
liaoxiu,0
hanfeng,0
ziyu,1
tangtang,1
zecheng,1
fayou,0
enli,0
xiacui,1
kaiqian,1
weiqing,1
jingao,1
tuoqi,0
sangsang,0
pengren,0
daocang,0
kuyan,1
huilai,0
xiangzai,0
peilian,1
chengchen,1
zelian,0
choulu,0
luanbian,0
guoliang,0
chuanyi,0
gui,1
tanan,0
feimian,1
zhiquan,0
keting,1
fangni,0
fushen,0
yunni,1
xuanbo,1
lizhan,0
nisha,0
qianglan,1
chihang,0
yuzhang,0
nianxi,0
jinlong,0
zhujun,1
xiao,0
lanyi,0
chiya,1
xuelei,1
ouhui,1
xiaonian,0
danxiang,0
linghui,1
yaru,0
danyang,0
tongxian,0
yingge,0
youchun,0
zhencheng,1
mutu,1
fengjiang,0
dinghao,0
ziru,0
yuemin,0
ruolang,0
boning,1
mingmo,0
pingqiu,1
chenzhu,1
aishe,0
nongpian,1
qiaoyun,1
gushao,0
suozhou,0
qiaowei,0
rongfan,0
bingya,1
zhongsan,0
nizheng,0
shechun,0
diaoyou,1
zhanqiang,0
lingya,0
shuocheng,0
taokang,0
zuokui,0
renxian,0
minhua,0
shengyan,0
liaoliao,0
shanhai,0
yuzuo,1
duyu,0
yanfu,1
maoji,0
fenguang,1
guzi,0
jieshan,1
wanpiao,1
meili,0
junbiao,0
yunning,1
zhanguan,0
turen,0
qiantao,1
rongzhou,0
etong,1
yuanhui,1
jinshi,0
xisun,0
yongzhuan,0
rouman,1
jingman,1
yahua,1
mouhan,1
dijia,1
dingjian,0
pingguo,1
zuguang,0
yuhan,0
ouli,1
xuyu,1
yingchu,0
yichao,1
naizhen,0
ruisha,0
jinfei,1
xuexiang,0
xiai,0
enwei,0
zhuoxun,0
tiaoyi,1
congyu,0
nuorui,0
rongyang,1
kewang,1
luoli,1
mushan,1
yingxia,0
daxiao,1
xunluo,0
jichu,0
zutai,0
pingshao,0
zhimeng,1
tingmin,0
hanzhan,0
huayan,0
diaotian,1
zaiyong,0
fenzai,1
kengyun,0
guotong,1
huacan,0
luanke,0
mengju,1
xiaosui,1
fengzhang,0
pomiao,1
lishu,1
huawen,1
damang,0
pengru,0
haishan,0
yazi,0
guangsha,1
zhangfeng,0
quanli,0
tangqiong,1
xingge,0
runcong,1
xiaopei,0
fuming,0
liuren,1
xianjue,1
taobo,0
senbo,0
fengbiao,0
yanlan,0
wanjun,1
boyang,0
jizhen,1
chenshang,1
yonglan,0
xiaokou,0
kewen,1
wenwan,1
liye,0
jiangzhu,0
kemu,0
sheyan,1
minxin,0
liya,0
lin,1
haomin,0
kang,1
gaogan,0
shitian,1
mihe,1
shangwu,1
shuzhuang,0
renqin,0
lintao,0
dantu,1
fangsang,1
yimei,1
yikuo,0
peizhen,1
jijiong,0
hanhuan,0
ruiduo,0
mengsu,1
mianwei,1
wenxiu,1
aoxue,0
zefang,0
chaoan,0
jiangxin,1
kuangsha,1
baoyin,1
zeluo,0
lingman,1
yisui,0
qinran,1
yunfang,0
bingao,0
chuanchuan,0
fengxiao,0
rushan,1
guoting,0
shanmeng,0
nierong,0
xianyin,0
kuangxiao,0
jingcui,0
tongzheng,0
shuoshuo,0
xingqing,0
chengdao,0
zhaoguang,0
gongjing,1
peijie,1
yaocai,0
cengdie,0
yigai,0
xiangma,0
beishi,0
puying,1
kanyao,0
zihao,1
junle,0
suyi,0
pengjie,0
yongfang,0
hongkui,0
yongdu,0
guixuan,0
nuolu,0
xiong,0
biyao,0
xuanshun,0
dexian,0
xiaoshu,0
hexu,1
guiqian,1
sunfan,0
guangxi,0
maonv,1
yachun,1
linbao,1
kaiyao,0
lexuan,0
shengxu,0
nanyang,1
chanxuan,1
kangran,0
xiaoqu,1
rengui,0
suhua,0
yinghuo,0
bingye,0
tanuo,1
zhuxi,0
mianhun,0
xingen,0
xiuqiang,0
panshu,1
xuanlong,0
zhongzhen,0
qionglu,1
xianjing,1
yake,0
yunfeng,1
fanshi,1
songkai,0
mengrou,1
lida,0
zishan,0
zhexin,1
shunai,0
buzheng,0
huijiao,1
lingche,0
guikuang,0
yamin,0
mingyun,1
mobei,1
erheng,0
qingfen,0
miluo,0
minzhe,1
lanyu,0
muya,0
jifei,1
haixuan,1
keyi,1
quanfu,1
tangpei,0
gaohua,0
weimou,0
ziguan,0
huping,0
chengjuan,0
qinjun,0
suya,1
sichi,0
junlan,1
erhan,0
kuanhe,0
yingzu,1
meitao,0
yirun,0
xiancong,1
kanlan,1
luxue,0
jidou,0
xiaokang,0
keyan,0
lingmin,0
lianghong,1
lifeng,1
wanzhang,0
wenzhang,0
wuzheng,1
yuecen,0
sitong,1
moyu,0
daijun,1
caiping,0
guibi,0
bizhu,0
muqiu,1
weiyue,1
qianyin,1
qunlan,0
daolun,0
chixi,1
jingdan,0
pimei,0
linfeng,1
muer,1
mandie,1
ruidian,0
yongmei,1
yaoyin,1
xianchuang,0
ximao,0
yinlian,1
qidian,1
tairang,0
zuchang,0
xiaochun,1
tianren,0
liuran,0
chuangyun,0
baofei,0
youshan,0
qinger,0
nishun,0
ruiguan,0
chongnan,1
dingyun,0
qijie,0
youji,0
zhiyao,0
rongming,0
hesi,1
feiyou,1
lukui,0
yuanai,1
yanzheng,1
xuanmeng,0
chongyan,1
youkun,0
gaici,0
shuiming,0
taolin,1
qiusha,1
junting,0
xinlong,1
danggong,1
zhexiong,0
yarun,0
buming,0
tongdi,1
longgang,0
peiju,0
yijiao,1
wenda,0
cuiluan,1
peining,0
ranyuan,1
guoniang,0
zhuye,1
zhuzhi,1
rouyu,1
chuanyun,0
yinnv,1
yonghan,1
meihuai,1
bincong,0
yaoyu,1
yanzao,0
ruinai,1
rongsong,1
lingqiu,1
ruiguang,1
aixing,0
fengye,0
shengwei,1
lvyuan,1
zhongtian,0
junzeng,0
minmin,1
qimeng,0
qinxiu,1
dingzhe,0
xiaojing,1
muzi,0
yaomao,0
chonghan,0
zaini,0
xicong,0
duogu,0
angyu,0
taiping,1
xuanlan,0
haojie,0
shengguang,0
shaoyi,1
yingjie,0
yankuo,0
linye,0
paqian,1
meixi,0
caozi,1
hanqiang,0
jieya,0
lianan,0
zhifeng,1
xinqiang,0
yayin,1
yingchan,0
penggang,0
tanyin,1
hongqiang,0
zhaoman,0
wenxiong,0
jiebao,1
nizhen,0
gunv,1
gaozhi,0
yinmo,1
keyuan,1
zidie,1
juyun,0
ye,0
haopei,0
tingfei,0
meizhu,1
baokuan,0
wenxuan,1
ruili,0
yanzhi,0
keqian,1
taimiao,0
zhaishen,0
taimi,1
danrun,1
chaer,0
zheqiao,1
daoqin,0
guqiu,1
yilv,1
diyan,0
xiangtian,0
diyang,0
shasha,0
zhuogeng,0
bingfeng,1
jinzi,0
wangheng,0
minv,1
yunniang,0
chiyi,1
xuanji,0
donghao,1
langhong,0
chuping,0
yinmin,0
hansen,0
mozhi,1
wanrui,0
mengjie,1
zitian,0
xiongcong,0
wentai,0
lincan,0
xinran,0
xunying,0
nianying,0
guobiao,0
wuluan,0
bubao,1
xuyan,0
tingcen,1
jiuqi,0
chuyue,1
xuchun,0
zhuxing,1
dixi,1
yongfang,1
xiaochao,0
weiang,0
luosi,0
lanlu,0
licuo,1
weizhu,0
enfan,1
sufen,0
xiaoting,0
zhuohui,0
yinyi,0
suqi,0
liwei,0
yuandan,0
shunyang,0
qilan,1
maoheng,0
jianghai,0
zhiqian,0
tiangu,0
wangyi,0
luopian,0
yaonan,0
chunxiang,1
beizhen,0
guiyin,1
ruhe,0
qiman,0
xianya,1
qiexue,1
zhaoqing,1
xianglan,1
enshan,1
difu,0
linhui,0
xulan,1
shuen,1
duozhi,0
wangchu,1
hupo,0
zhuming,1
muhan,0
routong,1
enqing,0
misui,0
fangzhong,0
mengxing,0
xiujian,1
jikai,0
tingquan,0
hemin,0
fengye,1
dechou,0
weisha,1
chenzhi,1
muren,0
mingfan,0
yashan,1
yamei,0
xianhui,0
zhuowen,0
xuxin,0
lanqiang,1
liantian,1
ding,1
dongjin,0
xichao,0
chenjia,0
hongshuai,0
lejin,1
xinda,0
rangtian,1
chongpeng,1
qipan,1
duitong,1
gengyun,1
senkun,0
ganghua,0
qiuchi,0
hanxiao,1
zhenlai,0
shuanglian,0
shouzhu,0
tiyao,0
daihan,0
sheri,0
shiquan,0
boyuan,1
tike,0
cunyu,0
huiyu,0
guiyong,1
beipu,1
quchan,1
duizhu,1
qianshe,0
xindian,0
xixia,1
linxin,1
linyan,1
qianjie,1
xiudan,0
honggang,0
yubiao,0
baicai,0
sicheng,0
abing,0
zhongshang,0
zhuowei,0
menguo,0
beitan,0
daowei,0
litu,0
gengfeng,0
qimao,0
guiren,0
banlong,0
xingwei,0
zheping,0
kaoyou,0
dukang,0
zhenye,0
maozhui,0
juji,0
jianfeng,0
guochuan,0
hengru,0
daguang,0
yongjun,0
yaoyin,0
juanxuan,0
tailin,0
chenji,0
jiaoju,0
gouxing,0
pushuo,0
shuhao,0
baihua,0
jianjiang,0
anxiang,0
huaiwen,0
yuduo,0
mingtao,0
cuicui,0
sixin,0
zecuo,0
maixian,0
jiniang,0
mengte,0
qinzhou,0
chuanxiang,0
chuanzhen,0
bule,0
fuze,0
qiangtao,0
gen,0
qingshan,0
ersa,0
bianxin,0
guangjing,0
zuodong,0
gongluo,0
guangchuan,0
jiujie,0
yurui,0
guanshou,0
anyang,0
lichang,0
ganbu,0
zimao,0
yincui,0
xiaoke,1
yanting,1
zhengting,0
yayan,0
weiju,0
kongjiu,0
puhui,0
shengming,1
zanxiu,0
cunkuan,0
hengkuan,0
huaijin,0
hengdao,0
luchi,1
ganglong,0
guangyuan,0
shichi,0
xuren,0
xiuchan,1
kezhe,0
beijie,1
shengpu,1
nvwa,1
lianheng,1
jiefei,1
sishuai,0
linglei,1
yaqiao,1
lingtan,1
zhengshou,1
baode,0
yuanjun,1
yongbai,0
juemo,0
rihua,1
zhuanggong,0
miaoshu,0
sumei,1
siruan,1
shirun,0
mantan,1
huangze,0
yinlei,1
kejin,0
xuantao,0
xihu,1
kongrou,0
liuyan,1
meimei,1
zhushu,1
guzheng,0
die,0
zetong,0
shensu,0
seqing,0
kunzhao,0
shuqiao,1
yaogeng,0
yinkui,0
